name,location,category,tags
SJ쿤스트할레,강남구,2.0,#SJ쿤스트할레#문화공간#남녀노소#도심여행#문화시설#복합문화공간
예술의전당,서초구,2.0,#가족여행#공연장#나들이#데이트코스#문화시설#서울서예박물관#수도권
꿈의숲 아트센터,강북구,2.0,#가족여행#강북가볼만한곳#공연장#꿈의숲아트센터#나들이#데이트코스
충무아트센터,중구,2.0,#문화생활#문화시설#수도권#아이와함께#연인과함께#예술#음악회
서대문자연사박물관,서대문구,2.0,#가족과함께#가족나들이#가족여행#단체관람#문화시설#박물관#서대문자연사박물관
모차르트 콘서트홀,서초구,2.0,#가족여행#단체관람#도심여행#모차르트콘서트홀#문화시설#연인과함께
떡박물관,종로구,2.0,#나들이#도심여행#떡만들기체험#떡박물관#떡전시장#문화시설#박물관
국립극장,중구,2.0,#공연장#국립극장#데이트코스#문화시설#상설공연#아이와함께#연인과함께
서울놀이마당,송파구,2.0,#가족여행#공연장#나들이#데이트코스#문화시설#서울놀이마당#수도권
서울특별시교육청 용산도서관,용산구,2.0,#도서관#독서교육#문화시설#아이와 함께#용산
서울강서문화원,강서구,2.0,#강서구#무장애#문화보존#문화시설#문화원#문화행사#서울시
아르코미술관,종로구,2.0,#가족여행#나들이#데이트코스#도심여행#문화시설#미술관#아르코미술관
위니아트(건국대학교 새천년관 대공연장),광진구,2.0,#건국대학교대공연장#공연장#데이트코스#문화생활#문화시설#상설공연
성동문화원,성동구,2.0,#교육프로그램#남녀노소#문화공간#문화시설#복합문화공간#성동문화원
세라믹 팔레스 홀,강남구,2.0,#가족여행#도심여행#문화시설#서울음악공연#세라믹팔레스홀#실내여행지
경희대학교 중앙박물관,동대문구,2.0,#경희대학교박물관#무료관람#문화시설#박물관#수도권#실내여행지
주한 프랑스문화원,중구,2.0,#교과서속여행#도서관#문화시설#문화행사#사계절#수도권#실내여행지#아이와함께#이색체험#주한프랑스문화원#체험학습
남산예술센터,중구,2.0,#남산예술센터#문화시설#복합문화공간#아이와함께#주말추천여행지
서울대학교 치의학박물관,종로구,2.0,#교과서속여행#문화시설#박물관#서울대학교치의학박물관#수도권#실내여행지
아트홀 봄,동작구,2.0,#공연#문화공간#문화시설#복합문화공간#사계절#수도권#아트홀봄
동덕여자대학교 박물관,성북구,2.0,#교과서속여행#동덕여자대학교박물관#문화시설#박물관#사계절#수도권
대한민국역사박물관,종로구,2.0,#교과서속여행#대한민국역사박물관#문화시설#미세먼지_피하는_실내여행
강동아트센터,강동구,2.0,#강동아트센터#공연전시#데이트#문화시설#복합문화시설#아이와함게
몽골 울란바타르 문화진흥원,광진구,2.0,#몽골#문화공간#문화시설#문화진흥원#울란바타르
갤러리 피치,강남구,2.0,#갤러리#갤러리피치#문화공간#문화시설#서울미술관#서울전시#예술공간
동덕아트갤러리,종로구,2.0,#문화공간#광화문갤러리#남녀노소#동덕아트갤러리#문화시설#문화예술공간
갤러리 아트사이드,종로구,2.0,#2022_추석_문화여행#가볼래터#기획전시#남녀노소#문화공간#문화시설
예화랑,강남구,2.0,#문화시설#문화예술공간#연인과 함께#예화랑#친구와 함께
청작화랑,강남구,2.0,#문화시설#실내여행지#예술#전시관#창작화랑
암사어린이극장,강동구,2.0,#나들이#문화시설#서울공연장#서울어린이극장#아이와 함께#아이와가볼만한곳
유관순기념관(서울),중구,2.0,#3·1운동_100주년_여행지추천#가족과함께#기념관#문화시설#서울시
유 아트 스페이스,강남구,2.0,#남녀노소#문화공간#문화시설#문화예술#미술품#상설전시#연인과함께
갤러리에이엠,종로구,2.0,#갤러리#근대미술#근대미술관#문화공간#문화시설#문화예술#복합문화공간
롤링홀,마포구,2.0,#공연#공연문화#공연장#문화공간#문화시설#복합문화공간#열린문화공간
갤러리 아트링크,종로구,2.0,#광화문갤러리#광화문미술관#데이트#문화공간#문화시설#문화예술
몽인아트스페이스,중구,2.0,#문화공간#문화시설#문화예술#문화예술창작공간#복합문화공간#예술
동림매듭공방,종로구,2.0,#가족체험#공예#문화시설#박물관#수공예#아이와함께#연인과함께
갤러리 스케이프,용산구,2.0,#문화공간#문화시설#문화예술#문화예술공간#미술품#복합문화공간
짚풀생활사박물관,종로구,2.0,#가족과함께#공예품#문화시설#박물관#아이와함께#전통공예#짚공예
응봉산 암벽등반공원,성동구,3.0,#레포츠#서울가볼만한곳#암벽등반#응봉산#인공암벽
신석스포렉스수영장,마포구,3.0,#레포츠#마포구수영장#마포수영장#마포스포츠센터#마포아쿠아로빅
[북한산 둘레길] 7 옛성길,종로구,3.0,#도심트레킹#레포츠#북한산둘레길7코스#북한산생태공원#북한산트래킹
[북악하늘길 1산책로] 북악팔각정~말바위쉼터,종로구,3.0,#레포츠#말바위쉼터#북악길#북악산책#북악산책로#북악트레킹#북악팔각정
[서울둘레길 8코스] 북한산코스,은평구,3.0,#둘레길코스#레포츠#북한산둘레길#북한산코스#서울둘레길코스#서울트래킹
서초YMCA 수영장(실내),서초구,3.0,#남녀노소#레포츠#생활스포츠#서초YMCA수영장#서초구#수영#수영장
코오롱스포렉스(서초점),서초구,3.0,#레포츠#복합스포츠#복합스포츠센터#생활건강#서초스포렉스#서초스포츠센터
[충효길코스 1코스] 고구동산길,동작구,3.0,#동작구산책#레포츠#서울산책길#서울트레킹#충효고구동산길#트레킹
창동문화체육센터,도봉구,3.0,#교육프로그램#도봉구#레저스포츠#레포츠#문화체육시설#복합레저스포츠
광운대학교 아이스링크,노원구,3.0,#겨울레포츠#광운대스케이트장#광운대아이스링크#교육프로그램#남녀노소
[서울둘레길 5코스] 관악산코스,관악구,3.0,#걷기좋은곳#관악산#둘레길5코스#레포츠#삼성산#서울둘레길#서울여행
역삼청소년수련관(실내수영장),강남구,3.0,#레포츠#서울#서울수영장#수도권#수련관#수영강습#수영장#실내수영장
[서울둘레길 4코스] 대모·우면산코스,강남구,3.0,#걷기좋은길#구룡산#대모산#레포츠#서울둘레길#서울여행#서울트래킹
여의나루역 러너스테이션,영등포구,3.0,#레포츠
슈터스클럽,강남구,3.0,#강남사격장#강남슈터스클럽#강남에어소프트건샵#레포츠#사격장#실내사격장
호텔롯데 휘트니스클럽,중구,3.0,#레포츠#롯데호텔#서울중구#헬스클럽#휘트니스클럽
올림픽기념국민생활관,종로구,3.0,#레포츠#문화체육시설#올림픽기념국민생활관#종로구
서울 YMCA 사회체육부,종로구,3.0,#YMCA#레포츠#복합레저스포츠#복합스포츠#생활스포츠#스포츠#스포츠대회
[북한산 둘레길] 2 순례길,강북구,3.0,#독립유공자묘역#레포츠#북한산트래킹#서울트래킹#자연속으로#자연여행
[북악하늘길 3산책로] 북카페~숲속다리,성북구,3.0,#걷기길#레포츠#부모님과함께#산책로#산책코스#산책하기좋은곳#자연환경
[북악하늘길 2산책로] 하늘교~성북천발원지,성북구,3.0,#레포츠#산책길#산책로#산책코스#산책하기좋은곳#서울산책#자연좋은곳
관악청소년회관,관악구,3.0,#레포츠
대현산체육관,성동구,3.0,#대현산배드민턴장#대현산체육관#레포츠#배드민턴장#성동구배드민턴장
DMC(디지털미디어시티) 자전거코스,마포구,3.0,#DMC자전거코스#디엠씨산책#디엠씨자전거코스#디지털미디어시티자전거코스
망우청소년센터,중랑구,3.0,#레포츠#망우청소년센터#망우청소년수련관#서울시#청소년수련관
한강공원 뚝섬 눈썰매장,광진구,3.0,#겨울여행#눈썰매장#뚝섬#뚝섬눈썰매장#뚝섬한강공원#레포츠#서울겨울여행
목동사격장,양천구,3.0,#데이트#레포츠#복합스포츠#사격#사격장#실내레포츠#실내스포츠
명동사격장,중구,3.0,#레포츠#복합레저스포츠#사격#사격장#스포츠체험#실내데이트#연인과함께
[북한산 둘레길] 8 구름정원길,은평구,3.0,#걷기코스#구름정원길#레포츠#북한산둘레길#서울둘레길
목동청소년수련관,양천구,3.0,#교육프로그램#레포츠#목동청소년수련관#서울#양천구#청소년수련원
[북악하늘길 형제봉오름길] 하늘마루~형제봉,성북구,3.0,#김신조루트#레포츠#북악하늘길#서울트레킹#성북구#성북구트레킹
관악산 자락길,관악구,3.0,#경치여행#경치좋은곳#관악구#관악산#등산로#레포츠#무장애숲길
송강카누학교 서울분교,광진구,3.0,#레포츠#서울가볼만한곳#서울송강카누학교#연인과함께#이색체험#체험프로그램
한강시민공원 광나루수영장(실외),강동구,3.0,#가족과함께#레포츠#아이와함께#여름피서지#친구와함께#한강시민공원
한강시민공원 뚝섬수영장(실외),광진구,3.0,#가족과함께#남녀노소#뚝섬#레포츠#물놀이장#수영장#실외수영장
신림체육센터,관악구,3.0,#관악구체육센터#레포츠#생활체육#서울체육센터#수영강습#헬스장
관악구민운동장,관악구,3.0,#관악구#남녀노소#레포츠#복합스포츠#생활스포츠#스포츠#아이와함께
안산자락길,서대문구,3.0,#가족과함께#둘레길#등산#레포츠#산책로#안산자락길
동천재활체육센터,노원구,3.0,#노원빙상프로그램#노원심리미술#노원아이스링크#노원장애인체육센터
50플러스남부캠퍼스 수영장,구로구,3.0,#구로구수영장#레포츠#서울수영장#서울시50플러스#수영강습#자유수영
한국체육대학교 실내빙상장,송파구,3.0,#레포츠#빙상경기관람#송파구스케이트#송파구실내빙상장#송파빙상장
롯데월드 아이스링크(실내),송파구,3.0,#겨울스포츠#동계스포츠체험#레포츠#롯데월드#롯데월드스케이트장
[북한산 둘레길] 6 평창마을길,종로구,3.0,#경치좋은곳#도심여행#둘레길#레포츠#북한산둘레길#산책로#역사문화체험
[북한산 둘레길] 3 흰구름길,강북구,3.0,#레포츠#북한산트래킹#서울트래킹#이준열사묘역#자연속으로#자연여행
어린이회관 눈썰매장,광진구,3.0,#겨울스포츠#겨울여행#광진구썰매장#광진구어린이회관#눈썰매#눈썰매장
골든블루마리나,서초구,3.0,#골든블루마리나#레포츠#세빛섬#요트체험
고덕사회체육센터(실내수영장),강동구,3.0,#건강#고덕사회체육센터#고덕실내수영장#고덕체육센터#레포츠#서울수영장
[북한산 둘레길] 10 내시묘역길,은평구,3.0,#둘레길교#레포츠#북한산트래킹#서울트래킹#트래킹#트래킹코스
태릉골프장,노원구,3.0,#골프#노원구#레포츠#스포츠#태릉체력단련장
그랜드 워커힐 리버파크(야외수영장),광진구,3.0,#가족과함께#레포츠#리버파크#수영장#실외#여름피서지#연인과함께
더클라임 마곡점,강서구,3.0,#레포츠#마곡더클라임클라이밍짐앤샵#마곡클라이밍#볼더링#실내암벽등반장
레전드히어로즈 잠실롯데월드몰점,송파구,3.0,#레포츠#서울잠실#실내게임장#잠실#잠실_놀거리#테마파크
[북한산 둘레길] 9 마실길,은평구,3.0,#등산#등산객#레포츠#마실길#북한산#북한산둘레길#산림욕#산책로
올림픽공원 SK올림픽핸드볼경기장,송파구,3.0,#레포츠#올림픽공원공연장#올림픽공원행사장#올림픽펜싱경기장#올림픽핸드볼경기장
서울숲클라이밍,성동구,3.0,#레포츠#서울숲실내클라이밍#실내암벽장#실내클라이밍#암벽등반#이색체험
롤파크,종로구,3.0,#LCK#leagueoflegends#lolpark#X-게임장#게임#레포츠#롤#롤대회
해밀톤호텔 수영장(실외),용산구,3.0,#가볼만한곳#레포츠#물놀이#서울#서울호텔#수영장#실외수영장#야외수영장
올림픽공원 경기장,송파구,3.0,#가족과함께#데이트코스#레포츠#송파구#올림픽경기장#올림픽공원
리버시티수상스키장,강남구,3.0,#남녀노소#레저스포츠#레포츠#레포츠여행#레포츠체험#수상레포츠
[북악하늘길 스카이웨이] 하늘한마당~하늘마루,성북구,3.0,#레포츠#반려동물#반려동물동반여행지#북악하늘길#서울권반려동물여행지
성북동고택북촌산책길,성북구,3.0,#걷기좋은길#길상사#레포츠#북촌#서울산책길#서울여행#성북동고택북촌산책길
남산국치길,중구,3.0,#남산산책로#레포츠#서울관광#서울명소#서울여행#유적지
서울한양도성 백악구간,종로구,3.0,#레포츠#백악구간#서울#서울탐방#트레킹#한양도성백악구간
청계천 자전거도로,성동구,3.0,#레포츠#서울_여행지_추천#서울가볼만한곳#서울권#자전거도로#청계천
그랜드하얏트 서울 아이스링크,용산구,3.0,#겨울스포츠#레포츠#복합레저스포츠#스케이트#스케이트장#스케이트장
초안산캠핑장,노원구,3.0,#가성비캠핑장#다양한놀이터#레포츠#서울시캠핑장#아이랑가기좋은
노을캠핑장,마포구,3.0,#노을캠핑장#도심캠핑장#레포츠#서울시캠핑장#월드컵경기장#월드컵경기장캠핑
한강레져스포츠,영등포구,3.0,#레포츠#모터보트#서울_여행지_추천#서울가볼만한곳#서울권#수상스키
스포츠 360 플레이,송파구,3.0,#레포츠#서울가볼만한곳#서울여행#스포츠시설#올림픽공원#체험시설
중랑숲캠핑장,중랑구,3.0,#가족과함께#남녀노소#레포츠#산책하기좋은곳#아이와함께#오토캠핑장
명품 구로 올레길,구로구,3.0,#가족과함께#걷기길#걷기좋은곳#레포츠#산책코스#산책하기좋은곳
마곡 실내배드민턴장,강서구,3.0,#강서구배드민턴장#레포츠#마곡실내배드민턴장#배드민턴장#배드민턴전용체육관
한강세븐수상레저,용산구,3.0,#레포츠#모터보트#이촌한강공원수상레저#한강세븐수상레저#한강수상스키
정동길,중구,3.0,#걷고싶은길#레포츠#서울관광#서울명소#서울산책#서울여행
양천구 둘레길(산림형),양천구,3.0,#남녀노소#둘레길#레포츠#산책하기좋은곳#서울산책#양천구#힐링산책
서울윈드서핑장,광진구,3.0,#SUP#뚝섬서핑장#뚝섬윈드서핑장#레포츠#바나나보트#서울윈드서핑
북한산둘레캠핑장,은평구,3.0,#럭셔리카라반#레포츠#북한산글램핑#수영장글램핑#여성전용글램핑
천왕산 가족캠핑장,구로구,3.0,#가족#깨끗한#레포츠#사이트 간격이 넓은#아이들 놀기 좋은#여유있는
골든블루 키즈빌리지,송파구,3.0,#가족와함께#레포츠#서울워터파크#서울키즈카페#아이들과함께
서울 서초 글램핑 청계산장,서초구,3.0,#깨끗한#레포츠#여유있는#친절한#커플
한강공원 난지캠핑장,마포구,3.0,#가족과함께#도심캠핑장#레포츠#마포구캠핑장#서울시캠핑장#하늘공원
[서울둘레길 1코스] 수락·불암산코스,도봉구,3.0,#경치여행#경치좋은곳#레포츠#불암산트레킹#서울둘레길#수도권#수락불암산코스
장충체육관,중구,3.0,#가족과함께#남녀노소#레포츠#복합문화공간#스포츠센터#실내경기장
키즈돌핀 서대문DMC점,서대문구,3.0,#레포츠#서대문수영장#서대문키즈돌핀#서대문키즈돌핀#수영장#어린이수영장
더클라임 B 홍대점,마포구,3.0,#더클라임B#더클라임클라이밍짐앤샵#레포츠#실내스포츠#클라이밍
현대요트 서울지점,서초구,3.0,#더리버마리나#레포츠#서울현대요트#수상레저#아이와가볼만한곳#요트
더클라임 클라이밍 짐앤샵 서울대점,관악구,3.0,#관악더클라임#더클라임서울대점#레포츠#실내암벽등반#실내클라이밍
오션차일드 발산센터,강서구,3.0,#레포츠#마곡오션차일드#수영장#스포츠#아이스링크#어린이수영장
광나루한강공원 광나루모형비행장,강동구,3.0,#광나루모형비행장#광나루한강공원모형비행장#레포츠#한강공원광나루모형비행장
용산초등학교 실내수영장,용산구,3.0,#레포츠#서울#서울수영장#수영#수영장#실내수영장#용산수영장#용산초등학교
종로구시설관리공단 종로구민회관(실내),종로구,3.0,#구민회관#레포츠#복합문화센터#실내운동#종로구#종로문화센터#종로수영교실
고려대학교 아이스링크,성북구,3.0,#고려대학교#고려대학교아이스링크#레포츠#서울스케이트#서울아이스링크
서대문문화체육회관 실내수영장,서대문구,3.0,#레포츠#서대문수영장#서대문실내수영장#서대문체육관#해수풀수영장
서울광장 스케이트장,중구,3.0,#겨울스포츠#겨울여행#레포츠#복합레저스포츠#생활스포츠#서울광장
서서울호수공원물놀이장,양천구,3.0,#강서구물놀이장#레포츠#서서울호수공원#서울공원#서울물놀이장#아이와가볼만한곳
에어즈락클라이밍,송파구,3.0,#레포츠#볼더링#송파에어즈락클라이밍#실내클라이밍#위례실내클라이밍
마천청소년센터,송파구,3.0,#레포츠#방과후교실#생활체육#송파청소년센터#평생교육
롤퀸롤러장,성북구,3.0,#레포츠#롤러#롤러장#서울놀거리#성신여대롤러장#아이와가볼만한곳
난지한강공원물놀이장,마포구,3.0,#난지수영장#난지캠핑장#레포츠#음악분수#한강물놀이장#한강야외물놀이장
[서울둘레길 2코스] 용마·아차산코스,노원구,3.0,#레포츠#서울둘레길#서울둘레길이코스#서울산책#서울트래킹#아차산보루
한강시민공원 잠실수영장(실외),송파구,3.0,#가족과함께#레포츠#아이와함께#여름피서지#친구와함께#한강시민공원
더클라임,강남구,3.0,#더클라임#레포츠#실내암벽등반#암벽등반체험#클라이밍강습#클라이밍짐
인서울27 골프클럽,강서구,3.0,#27홀골프장#강서골프장#골프장#대중골프장#레포츠#서울골프장#인서울27골프클럽
반포종합운동장,서초구,3.0,#게이트볼교실테니스장#게이트볼장#농구#눈썰매장#레포츠#반포종합운동장
메리모나크,서초구,3.0,#레포츠#메리모나크#요트클럽#잠원동레스토랑#잠원한강공원#한강레스토랑#한강뷰맛집#한강요트#한강요트투어#한강하우스웨딩
빅토리스포츠아카데미,영등포구,3.0,#농구교실#레포츠#빅토리스포츠아카데미#스포츠아카데미#야구교실#운동전문학원#인라인교실#축구교실
와이키키레저,마포구,3.0,#레포츠#서울_여행지_추천#서울가볼만한곳#서울권#웨이크서핑#한강레포츠
다이브라이프,서초구,3.0,#다이브라이프#다이빙강습#다이빙강습교육#다이빙체험#레포츠#서초구다이빙장
사당청소년문화의집,동작구,3.0,#교육#레포츠#문화의집#청소년
워커힐숲길,광진구,3.0,#가을단풍길#광진구둘레길#광진구산책로#단풍명소#드라이브하기좋은곳
송정제방길,성동구,3.0,#레포츠#산책길#산책로#산책하기#산책하기좋은곳#성동구산책길#성동구산책로
올림픽공원체조경기장,송파구,3.0,#K-POP공연장#KSPO DOME#공연장#레포츠#올림픽공연장#올림픽공원콘서트장#올림픽체조경기장#체조경기장
세븐럭카지노(서울드래곤시티점),용산구,3.0,#레포츠
다락원 체육공원 배드민턴장,도봉구,3.0,#다락원체육공원#다락원체육공원배드민턴장#도봉구실내배드민턴장#레포츠
불암산종합스타디움,노원구,3.0,#노원구배드민턴장#노원구야구장#노원구축구장#노원구테니스장#노원구풋살장#레포츠#불암산스포츠타운#불암산종합스타디움
서울볼더스클라이밍컴퍼니,영등포구,3.0,#레포츠#볼더링#서울볼더링#서울볼더스클라이밍컴퍼니#암벽등반체험
잠실야구장,송파구,3.0,#LG트윈스#두산베어스#레포츠#야구경기장#야구장#잠실야구장#잠실종합운동장
타우요가 청담 본사,강남구,3.0,#강남요가#레포츠#요가레슨#요가전문가프로그램#청담요가#청담타우요가#타우요가
목동종합운동장,양천구,3.0,#레포츠#목동경기장#목동빙상장#목동실내사격장#목동야구장#목동운동장
우이동 가족캠핑장,강북구,3.0,#레포츠#봄꽃여행#인기캠핑장2024
초대길(역사트레킹 2코스),강북구,3.0,#강북관광#레포츠#역사관광#역사둘레길#역사탐방#역사트레킹
경의선숲길(연트럴파크),마포구,3.0,#경의선숲길#데이트명소#데이트코스#도심산책#레포츠#마포구#산책코스
서울종합운동장(잠실종합운동장),송파구,3.0,#관광명소#남녀노소#레포츠#서울올림픽#서울종합운동장#실내경기장
한강시민공원 여의도수영장(실외),영등포구,3.0,#가족과함께#남녀노소#레포츠#아이와함께#여름피서지#여의도#친구와함께#한강시민공원
한강시민공원 잠원수영장(실외),서초구,3.0,#레포츠#아이와함께#여름피서지#잠원수영장#친구와함께#한강시민공원
양천구 둘레길(하천형),양천구,3.0,#걷기길#남녀노소#둘레길#레포츠#산책하기좋은곳#서울산책#아이와함께
양천구 둘레길(도심형),양천구,3.0,#도심공원#도심여행#둘레길#레포츠#산책코스#양천구#휴식공간#휴식하기좋은곳
"목동운동장(목동아이스링크,사격장)",양천구,3.0,#남녀노소#레포츠#사격장#스케이트장#실내운동#실내체육관
서울월드컵경기장,마포구,3.0,#레포츠#마포구#실내경기장#월드컵경기장
문래청소년수련관,영등포구,3.0,#레포츠#복합문화시설#영등포구#청소년수련원
서울여성플라자,동작구,3.0,#교육프로그램#동작구#레포츠#문화공간#여성복합문화공간#열린문화공간
서울특별시립 보라매청소년수련관,동작구,3.0,#교육프로그램#동작구#레포츠#보라매청소년수련관#청소년수련원
서울특별시립수서청소년수련관,강남구,3.0,#강남구#교육프로그램#레포츠#문화공간#수서청소년수련관#열린문화공간
서울청소년수련관,중구,3.0,#교육프로그램#레포츠#서울중구#청소년수련원
강남청소년수련관,강남구,3.0,#강남구#강남청소년수련관#레포츠#청소년수련원
세븐럭카지노(강남코엑스점),강남구,3.0,#강남구#강남세븐럭카지노#강남여행#레포츠#세븐럭카지노#외국인카지노
정립회관 수영센터(실내),광진구,3.0,#광진구#레포츠#수영장#스포츠센터
강동그린웨이 가족캠핑장,강동구,3.0,#가족여행#강동구#레포츠#자연환경#주말여행#캠핑장#힐링여행
북한산 자락길,성북구,3.0,#레포츠#산림욕#산책코스#아이와함께#트레킹
여의도 둘레길(여의도 자전거도로),영등포구,3.0,#레포츠#산책코스#샛강생태공원#수변산책로#여의도#여의도한강공원
강서청소년회관,강서구,3.0,#레포츠
역사문화관광스탬프투어,강북구,3.0,#레포츠
금호스포츠센터,노원구,3.0,#금호스포츠센터#레포츠#수도권#스포츠
KBS스포츠월드,강서구,3.0,#KBS스포츠월드#검도#골프#레포츠#볼링#수영#스포츠센터#스포츠월드
스킨/스쿠버 다이빙,송파구,3.0,#레포츠
[북한산 둘레길] 5 명상길,성북구,3.0,#레포츠#북악하늘길#북한산트래킹#서울트래킹#자연여행#자연좋은곳
[북한산 둘레길] 4 솔샘길,성북구,3.0,#레포츠#북한산둘레길#북한산생태숲#북한산트래킹#서울트래킹#자연여행
[북한산 둘레길] 1 소나무숲길,강북구,3.0,#레포츠#북한산트래킹#서울트래킹#솔밭근린공원#트래킹#트래킹코스
[서울둘레길 7코스] 봉산·앵봉산코스,강서구,3.0,#노을공원#레포츠#서울트래킹#수국사#트래킹#하늘공원
[서울둘레길 3코스] 고덕·일자산코스,광진구,3.0,#강길#고덕산#레포츠#서울트래킹#숲길#자연속으로#자연여행#자연좋은곳
서울 한양도성(스탬프투어),종로구,3.0,#걷기길#도심트레킹#레포츠#서울성곽트레킹#서울스탬프투어#서울한양도성
반트(실내수영장),강남구,3.0,#남녀노소#레포츠#서울#수영장#실내수영장#이색체험#체험프로그램
난지한강공원 MTB코스장,마포구,3.0,#낚시#낚시터#난지한강공원#레포츠#한강
태릉국제스케이트장,노원구,3.0,#겨울스포츠#레포츠#복합레저스포츠#스케이트#스케이트강습#스케이트장
목동아이스링크(실내),양천구,3.0,#가족과함께#겨울스포츠#레포츠#복합레저스포츠#스케이트#스케이트장
안양천 물놀이장,구로구,3.0,#레포츠
용산전자랜드,용산구,4.0,#쇼핑#용산디지털몰#용산전자상가#용산전자쇼핑몰#용산전자제품
행복한백화점,양천구,4.0,#목동백화점#쇼핑#양천구마트#양천구백화점#오목교역백화점
채그로,마포구,4.0,#독서#마포구가볼만한곳#복합문화시설#북카페#서울#쇼핑#채그로
망원시장,마포구,4.0,#2024_여행가는달과함께하는_발도장여행지#가족여행#나들이#나홀로여행
노량진수산물도매시장,동작구,4.0,#가족여행#나들이#나홀로여행#노량진수산물도매시장#도심여행#먹거리
광장시장 한복매장,종로구,4.0,#광장시장#광장시장한복매장#쇼핑#수도권#연중무휴#한복매장
롯데몰 김포공항점,강서구,4.0,#라이프스타일#백화점#복합쇼핑몰#쇼핑
혜화필리핀마켓,종로구,4.0,#서울가볼만한곳#서울명소#서울시장#서울여행#쇼핑#혜화필리핀마켓
인헌시장,관악구,4.0,#관악산둘레길#낙성대역#쇼핑#인라인연습장#인헌시장#전통시장
남성사계시장,동작구,4.0,#남성사계시장#남성시장#사당동시장#쇼핑#재래시장#전통시장
신영시장,양천구,4.0,#뉴제로마켓#뉴제로마켓서울플래그십스토어1호점#문화센터#쇼핑#신월1동시장
제일평화시장,중구,4.0,#구제시장#동대문의류시장#쇼핑#의류시장#제일평화시장
언더스탠드에비뉴,성동구,4.0,#복합문화공간#쇼핑#일자리창출플랫폼#창업플랫폼#편집숍#프리마켓
세브도르 (Cep D'or),강남구,4.0,#강남#민속주#쇼핑#와인#위스키#주류
페라라 코리아,용산구,4.0,#가방#가죽#무스탕#쇼핑#수제무스탕#이태원
구로시장,구로구,4.0,#구로구시장#구로전통시장#구로청년몰#복고풍#비단길#쇼핑#시장
마포농수산물시장,마포구,4.0,#농수산물시장#마포구전통시장#마포농수산물시장#마포회센터#쇼핑
네이처리퍼블릭 (명동월드점),중구,4.0,#메이크업#뷰티#쇼핑#자연주의#화장품
스타필드 코엑스몰,강남구,4.0,#19_20한국관광100선#2024_여행가는달과함께하는_발도장여행지#21_22한국관광100선
프리스비 (Frisbee) 건대점,광진구,4.0,#Apple#서울프리스비#쇼핑#애플매장#체험형스토어#프리스비건대점
POOM아트박스 (신촌점),서대문구,4.0,#디자인#디자인상품#디자인숍#쇼핑#신촌문구점#신촌아트박스#신촌팬시용품점
IFC몰,영등포구,4.0,#IFC몰#반려동물#반려동물동반여행지#복합쇼핑몰#쇼핑#수도권#여의도대형쇼핑몰
쉭앤칙 (Chic And Chick),강남구,4.0,#미용제품#쇼핑#자연원료#천연비누#천연원로#천연향수#천연화장품
남구로시장,구로구,4.0,#가족과함께#남구로시장#남녀노소#먹거리#먹거리여행#먹거리투어
경일문화가게,종로구,4.0,#문방사우#부채기념품#서예용품#쇼핑#인사동#인사동가게#인사동기념품
한국의집 사랑 카페앤아트샵,중구,4.0,#무장애#쇼핑#전통문화#전통문화체험#한식#혼례
금강제화 명동본점,중구,4.0,#쇼핑#신발#정장화#제화#패션브랜드
해밀톤셔츠(이태원점),용산구,4.0,#남자셔츠#맞춤드레스#맞춤셔츠#셔츠전문점#쇼핑#와이셔츠#외국인이많이찾는
영풍문고 종로점,종로구,4.0,#문화공간#삼성모바일샵#서점#쇼핑#영풍문고#영풍문고종로
홍대앞 희망시장,마포구,4.0,#문화공간#공예품#남녀노소#문화예술#쇼핑#수공예#수공예품#수도권
통인시장,종로구,4.0,#가족여행#나들이#나홀로여행#데이트코스#도시락카페#먹거리#서울근교여행
테이크어스트릿 (Take a street),마포구,4.0,#남녀노소#마포구#쇼핑#쇼핑거리#액세서리#의류매장#의류잡화#잡화
다비치안경 (명동점),중구,4.0,#브랜드#쇼핑#안경#안경점#외국인친구에게추천#체인점
포셋,서대문구,4.0,#가볼래터#데이트코스#서울#쇼핑#여행구독#연희동#이색데이트#이색체험
동화상가,중구,4.0,#동화상가#쇼핑#의류부자재#의류부자재시장#의류부자재전문상가
관악신사시장,관악구,4.0,#관악시장#관악신사시장#쇼핑#재래시장#전통시장
신라면세점(서울점),중구,4.0,#면세쇼핑#면세점#브랜드#쇼핑#신라호텔
길음시장,성북구,4.0,#길음순대마을#길음시장#길음전통시장#쇼핑#재래시장#전통시장
아트박스 (영등포점),영등포구,4.0,#디자인상품#문구#사무용품#쇼핑#영등포문구점#영등포팬시용품점
궁가는여우,종로구,4.0,#쇼핑#한복#한복대여점#한복체험점
카카오프렌즈 홍대 플래그십 스토어,마포구,4.0,#라이프스타일#쇼핑#카카오프렌즈#플래그십스토어
금남시장,성동구,4.0,#금남시장#금호동시장#김구시장#독서당로시장#쇼핑#재래시장#전통시장
서울 중앙시장,중구,4.0,#서울3대시장#서울중앙시장#쇼핑#아이와함께#예술가#이색체험#재래시장
핫트랙스 (광화문점),종로구,4.0,#교보문고#기프트아이템#문구#문구쇼핑#복합문화쇼핑공간#쇼핑#종로핫트랙스
무신사 스탠다드 성수,성동구,4.0,#쇼핑
신라아이파크면세점,용산구,4.0,#면세점#서울#쇼핑#용산
올가홀푸드 방이점,송파구,4.0,#생활용품#쇼핑#유기농#친환경식품
